epoch,time,memory,val_loss,jaccard,f1,train_loss
55,40.48712873458862,0,1.9256750345230103,0.17639201879501343,1.0,1.8534682307924544
56,41.26159191131592,0,2.095952033996582,0.1671445518732071,1.0,1.8412049157278878
57,41.96218490600586,0,2.0621957778930664,0.21410918235778809,1.0,1.8312218870435442
58,42.623136043548584,0,2.174243450164795,0.1586441546678543,1.0,1.816528422491891
59,43.45153474807739,0,1.8095862865447998,0.3251223862171173,1.0,1.7866825887135096
60,44.179945945739746,0,2.0156519412994385,0.15785743296146393,1.0,1.7927813019071306
61,45.00133776664734,0,2.088463306427002,0.1690647453069687,1.0,1.7871208701814925
62,45.77063298225403,0,1.8311136960983276,0.24835266172885895,1.0,1.7491273369107927
63,46.50261187553406,0,1.713864803314209,0.2039894014596939,1.0,1.739170023373195
64,47.21238875389099,0,2.039247751235962,0.16033273935317993,1.0,1.7399801356451852
65,47.9171998500824,0,1.9117484092712402,0.1942703127861023,1.0,1.7151569298335485
66,48.64883899688721,0,1.9063156843185425,0.24405406415462494,1.0,1.7084319932120187
67,49.38409495353699,0,1.6958242654800415,0.24551309645175934,1.0,1.6888248920440674
68,50.10136580467224,0,1.970515251159668,0.19092419743537903,1.0,1.681821278163365
69,50.80510592460632,0,2.009089469909668,0.16337133944034576,1.0,1.6647273472377233
70,51.512977838516235,0,2.217780113220215,0.1603250354528427,1.0,1.663341862814767
71,52.23767399787903,0,1.7520173788070679,0.19267261028289795,1.0,1.6642166716711861
72,52.95706081390381,0,2.1325008869171143,0.2794361412525177,1.0,1.6451531137738908
73,53.69124889373779,0,1.841614842414856,0.16116075217723846,1.0,1.6326383352279663
74,54.42466998100281,0,2.0093472003936768,0.19373971223831177,1.0,1.6211649520056588
75,55.150890827178955,0,1.7854664325714111,0.16160790622234344,1.0,1.5868504728589738
76,55.8782217502594,0,2.1173949241638184,0.1506696492433548,1.0,1.5854301452636719
77,56.60583996772766,0,2.055591106414795,0.19051016867160797,1.0,1.5889885595866613
78,57.33348274230957,0,1.6359621286392212,0.24604007601737976,1.0,1.5621678147997176
79,58.05667591094971,0,1.6496453285217285,0.24473980069160461,1.0,1.5546599796840124
80,58.8067626953125,0,1.6383631229400635,0.3277326822280884,1.0,1.529159494808742
81,59.5029718875885,0,1.6529783010482788,0.16376103460788727,1.0,1.5316572189331055
82,60.16717171669006,0,1.8867043256759644,0.16270071268081665,1.0,1.5127741949898856
83,60.82545185089111,0,1.555045247077942,0.24689756333827972,1.0,1.5114273854664393
84,61.520437717437744,0,1.7574931383132935,0.258066326379776,1.0,1.4968698024749756
85,62.22564673423767,0,1.4860312938690186,0.2460797131061554,1.0,1.4713291100093298
86,62.89317774772644,0,1.4931042194366455,0.3273836076259613,1.0,1.4639825991221838
87,63.56658172607422,0,1.8741109371185303,0.2515724003314972,1.0,1.4488351004464286
88,64.25549173355103,0,1.698684573173523,0.1639028638601303,1.0,1.442986113684518
89,64.92366695404053,0,1.5859965085983276,0.19473925232887268,1.0,1.4400519132614136
90,65.59633493423462,0,1.6871154308319092,0.1635354608297348,1.0,1.4153845991407121
91,66.26144075393677,0,1.8014227151870728,0.18412098288536072,1.0,1.4110512392861503
92,66.94111585617065,0,1.2860808372497559,0.3327505886554718,1.0,1.3901529993329729
93,67.61729884147644,0,1.6360255479812622,0.24470743536949158,1.0,1.3954862185886927
94,68.28664994239807,0,1.6047035455703735,0.2455151379108429,1.0,1.3676962341581071
95,68.95704984664917,0,1.5768458843231201,0.16550414264202118,1.0,1.3790289504187447
96,69.62892699241638,0,1.489739179611206,0.19626034796237946,1.0,1.3747604744774955
97,70.28952288627625,0,1.7895437479019165,0.17444488406181335,1.0,1.3444034882954188
98,70.98223900794983,0,1.5856256484985352,0.22694483399391174,1.0,1.3377411365509033
99,71.64051985740662,0,1.5697898864746094,0.244836688041687,1.0,1.3330391815730505
100,72.31186580657959,0,1.6423146724700928,0.16155444085597992,1.0,1.3155249868120467
101,72.98927187919617,0,1.7379144430160522,0.19540227949619293,1.0,1.3489480188914709
102,73.64599084854126,0,1.7245820760726929,0.16128866374492645,1.0,1.3122611897332328
103,74.31411099433899,0,1.8507722616195679,0.1822156310081482,1.0,1.2745142323630196
104,74.97401785850525,0,1.4323152303695679,0.16488303244113922,1.0,1.265296220779419
105,75.63977789878845,0,1.3683555126190186,0.2532574236392975,1.0,1.2703229699816023
106,76.32209491729736,0,1.4124661684036255,0.16550584137439728,1.0,1.2569678510938371
107,76.98705887794495,0,1.2670215368270874,0.24534782767295837,1.0,1.2474722862243652
108,77.64180994033813,0,1.2089636325836182,0.24804340302944183,1.0,1.2227621929986137
109,78.29919171333313,0,1.2547420263290405,0.1963636577129364,1.0,1.2188643387385778
110,78.96060276031494,0,1.6604125499725342,0.24232636392116547,1.0,1.2043917690004622
111,79.6229419708252,0,1.5018064975738525,0.1640573889017105,1.0,1.2147717816489083
112,80.29870176315308,0,1.5108392238616943,0.19732557237148285,1.0,1.1962395054953439
113,80.95729279518127,0,1.5559806823730469,0.16164053976535797,1.0,1.177243607384818
114,81.64048480987549,0,1.3390198945999146,0.19707761704921722,1.0,1.1743980986731393
115,82.30020999908447,0,1.4536819458007812,0.19522224366664886,1.0,1.155228887285505
116,82.9595799446106,0,1.4753328561782837,0.16664917767047882,1.0,1.152214186532157
117,83.62289381027222,0,1.3209971189498901,0.1634802222251892,1.0,1.146306770188468
118,84.29097604751587,0,1.3952630758285522,0.16367696225643158,1.0,1.1515012979507446
119,84.96003198623657,0,1.2433128356933594,0.24564121663570404,1.0,1.12645195211683
120,85.62472081184387,0,1.6444669961929321,0.2279716432094574,1.0,1.1040655033929008
121,86.28685092926025,0,1.312611699104309,0.3125954866409302,1.0,1.1150799989700317
122,86.98505187034607,0,1.5128090381622314,0.1651947945356369,1.0,1.084322350365775
123,87.64588284492493,0,1.2036880254745483,0.2591656744480133,1.0,1.1025522777012415
124,88.30717396736145,0,1.500128984451294,0.19601312279701233,1.0,1.0744038139070784
125,88.9717628955841,0,1.4194835424423218,0.21746288239955902,1.0,1.0558223468916756
126,89.62616300582886,0,1.4221510887145996,0.21234989166259766,1.0,1.0364622388567244
127,90.28092789649963,0,1.2620189189910889,0.16483961045742035,1.0,1.0598291669573103
128,90.94306182861328,0,1.2030495405197144,0.24588549137115479,1.0,1.0357671550342016
129,91.6227798461914,0,1.0351651906967163,0.3359401822090149,1.0,1.0232290370123727
130,92.28258109092712,0,1.522739291191101,0.19681571424007416,1.0,1.025388811315809
131,92.94237399101257,0,1.3288418054580688,0.1947706639766693,1.0,1.0269938622202193
132,93.59949803352356,0,1.3052964210510254,0.1849231719970703,1.0,1.004370289189475
133,94.27097988128662,0,1.291367530822754,0.24193528294563293,1.0,1.0003717967442103
134,94.92994379997253,0,1.285660743713379,0.2714215815067291,1.0,0.9776706610407148
135,95.5891809463501,0,1.1020063161849976,0.20996937155723572,1.0,0.9702726091657367
136,96.24817085266113,0,1.2949126958847046,0.20242942869663239,1.0,0.9691068359783718
137,96.93488693237305,0,1.3042210340499878,0.24722646176815033,1.0,0.9659713762147086
138,97.5941047668457,0,1.1773781776428223,0.256686806678772,1.0,0.943247744015285
139,98.2544379234314,0,1.447579264640808,0.2307957410812378,1.0,0.9458819883210319
140,98.91734409332275,0,1.270601511001587,0.2437514215707779,1.0,0.9596197775432042
141,99.5795967578888,0,1.426688313484192,0.1626845747232437,1.0,0.9290235212871006
142,100.23871088027954,0,1.2523725032806396,0.1620505303144455,1.0,0.9371559023857117
143,100.91294193267822,0,1.1031036376953125,0.24585959315299988,1.0,0.9039425253868103
144,101.5766589641571,0,1.0964428186416626,0.32964634895324707,1.0,0.908625568662371
145,102.2623360157013,0,1.2525908946990967,0.19914844632148743,1.0,0.8808309520993914
146,102.92077684402466,0,1.551141381263733,0.18143656849861145,1.0,0.8751857621329171
147,103.57795000076294,0,1.2630456686019897,0.19381240010261536,1.0,0.8759832211903164
148,104.23868584632874,0,1.1860792636871338,0.20836830139160156,1.0,0.8820050954818726
149,104.89722180366516,0,1.164113163948059,0.17338763177394867,1.0,0.8430683016777039
150,105.56123185157776,0,0.9691042900085449,0.19594229757785797,1.0,0.8571428826877049
151,106.22181987762451,0,1.3082796335220337,0.2572818100452423,1.0,0.8549288085528782
152,106.9056007862091,0,1.1944687366485596,0.18114158511161804,1.0,0.8243386490004403
153,107.56567978858948,0,1.1270018815994263,0.26082801818847656,1.0,0.8226337858608791
154,108.22393870353699,0,1.1970223188400269,0.16319622099399567,1.0,0.8223588636943272
155,108.90304279327393,0,1.0345185995101929,0.204520121216774,1.0,0.8126863496644157
156,109.63006377220154,0,1.2432329654693604,0.1978681981563568,1.0,0.8324262925556728
157,110.42055583000183,0,1.192001223564148,0.18076051771640778,1.0,0.8593191504478455
158,111.20437097549438,0,1.3289356231689453,0.27315354347229004,1.0,0.8138378007071358
159,111.91668581962585,0,1.2728703022003174,0.2042696475982666,1.0,0.7928086689540318
160,112.59531879425049,0,1.2438150644302368,0.3066434860229492,1.0,0.7831226672445025
161,113.2566499710083,0,0.9863359332084656,0.2767200171947479,1.0,0.7672405668667385
162,113.91943883895874,0,0.9959337711334229,0.21521006524562836,1.0,0.7957128967557635
163,114.57910585403442,0,1.0795999765396118,0.21188923716545105,1.0,0.7530879548617772
164,115.23496389389038,0,1.0057142972946167,0.24392522871494293,1.0,0.7512493559292385
165,115.89499187469482,0,1.007280707359314,0.19633375108242035,1.0,0.7494664788246155
166,116.56078290939331,0,1.0417486429214478,0.1629418283700943,1.0,0.7584494267191205
167,117.24314880371094,0,0.999926745891571,0.16353058815002441,1.0,0.7458396298544747
168,117.90204286575317,0,1.0850856304168701,0.164895161986351,1.0,0.7125271814210075
169,118.56023097038269,0,1.253988265991211,0.19941279292106628,1.0,0.7411509156227112
170,119.21621680259705,0,0.7415184378623962,0.3312166929244995,1.0,0.7234726292746407
171,119.89288878440857,0,1.100904941558838,0.24514736235141754,1.0,0.7126673034259251
172,120.55045294761658,0,0.9467445015907288,0.1994144767522812,1.0,0.7035514627184186
173,121.20704388618469,0,0.914779782295227,0.16333484649658203,1.0,0.699740639754704
174,121.88562893867493,0,0.8661573529243469,0.18990418314933777,1.0,0.7007830483572823
175,122.54238796234131,0,1.313717007637024,0.1616017371416092,1.0,0.6909647328513009
176,123.20227885246277,0,1.290067434310913,0.2405032217502594,1.0,0.6787809559277126
177,123.87678384780884,0,1.136206030845642,0.16537155210971832,1.0,0.6895917909485954
178,124.53847980499268,0,1.3437551259994507,0.16375254094600677,1.0,0.6985632521765572
179,125.21285367012024,0,0.8715760707855225,0.21740080416202545,1.0,0.6802312220845904
180,125.88427972793579,0,1.0481576919555664,0.20913276076316833,1.0,0.6753836614745004
181,126.54505395889282,0,1.5223326683044434,0.1608308106660843,1.0,0.6570846097809928
182,127.23503184318542,0,0.9725794792175293,0.19545131921768188,1.0,0.664337864943913
183,127.89127779006958,0,1.1083754301071167,0.16257815062999725,1.0,0.6417701755251203
184,128.55598068237305,0,0.8381434679031372,0.19703437387943268,1.0,0.6531481913157872
185,129.21769976615906,0,1.1821939945220947,0.1633990854024887,1.0,0.6440719025475639
186,129.87527298927307,0,0.9252382516860962,0.25262805819511414,1.0,0.6043824127742222
187,130.54529690742493,0,0.9494654536247253,0.1962374448776245,1.0,0.6320110133716038
188,131.2142198085785,0,1.0474075078964233,0.26827096939086914,1.0,0.6092334559985569
189,131.87404084205627,0,0.9400247931480408,0.17135977745056152,1.0,0.6093087792396545
190,132.5490686893463,0,0.8609161376953125,0.2700730860233307,1.0,0.6089241419519696
191,133.20380187034607,0,0.6338822245597839,0.32945820689201355,1.0,0.6022611345563617
192,133.86318588256836,0,1.0167644023895264,0.23137901723384857,1.0,0.6068946378571647
193,134.52424502372742,0,0.9075505137443542,0.3625398874282837,1.0,0.635758101940155
194,135.17879676818848,0,0.960574209690094,0.2703392803668976,1.0,0.596440851688385
195,135.84789776802063,0,1.0384445190429688,0.1693962663412094,1.0,0.585802572114127
196,136.50890398025513,0,0.7943909168243408,0.1636546105146408,1.0,0.5998199667249408
197,137.20992803573608,0,1.0918986797332764,0.20679081976413727,1.0,0.5526275549616132
198,137.87296795845032,0,0.9358304738998413,0.20841285586357117,1.0,0.5629622425351825
199,138.52788996696472,0,0.5365977883338928,0.33405351638793945,1.0,0.5371334041867938
200,139.191556930542,0,0.8088984489440918,0.32906749844551086,1.0,0.5529614772115435
201,139.87536072731018,0,0.8428801894187927,0.24874256551265717,1.0,0.5418840859617505
202,140.53231287002563,0,1.1478980779647827,0.20433607697486877,1.0,0.5787051234926496
203,141.1915819644928,0,0.8684693574905396,0.1797536015510559,1.0,0.5607941235814776
204,141.8493766784668,0,0.8515300750732422,0.163620725274086,1.0,0.5450774814401355
205,142.5193269252777,0,0.9638171792030334,0.16289947926998138,1.0,0.5303218918187278
206,143.18185091018677,0,0.9955190420150757,0.19572483003139496,1.0,0.5210294255188533
207,143.84315872192383,0,0.8482012748718262,0.16356493532657623,1.0,0.5448262180600848
208,144.50070881843567,0,0.8230326175689697,0.24710379540920258,1.0,0.5142727409090314
209,145.15656781196594,0,0.6546722650527954,0.330262154340744,1.0,0.524158409663609
210,145.81807684898376,0,1.0173988342285156,0.17013369500637054,1.0,0.4968107044696808
211,146.4820899963379,0,0.99908047914505,0.30474019050598145,1.0,0.5021339356899261
212,147.17587089538574,0,0.7085615396499634,0.3376780152320862,1.0,0.5054269858769008
213,147.85406589508057,0,0.7207468152046204,0.21676865220069885,1.0,0.5207594888550895
214,148.51904892921448,0,0.8897159099578857,0.16514895856380463,1.0,0.5009923364434924
215,149.22993993759155,0,0.9204211235046387,0.16580577194690704,1.0,0.48701155185699463
216,149.98260593414307,0,0.9137337803840637,0.17488203942775726,1.0,0.4994052393095834
217,150.69782090187073,0,0.7101088762283325,0.1613408476114273,1.0,0.4918411374092102
218,151.37828087806702,0,0.5729562640190125,0.24628520011901855,1.0,0.48231942313058035
219,152.0599329471588,0,0.9246645569801331,0.20900091528892517,1.0,0.4965375406401498
220,152.7551028728485,0,0.5926918983459473,0.1967749297618866,1.0,0.4676208198070526
221,153.43287777900696,0,0.9004019498825073,0.2879304587841034,1.0,0.4943678932530539
222,154.10692882537842,0,0.7461119294166565,0.1974526047706604,1.0,0.4537200459412166
223,154.77603578567505,0,0.6333373785018921,0.19420289993286133,1.0,0.4702723239149366
224,155.48534774780273,0,0.8281399607658386,0.33070507645606995,1.0,0.4464049594742911
225,156.19451093673706,0,0.6602758169174194,0.24617698788642883,1.0,0.47554151500974384
226,156.87602472305298,0,0.6466050148010254,0.3936120271682739,1.0,0.4495207795075008
227,157.54096484184265,0,1.1252655982971191,0.16250203549861908,1.0,0.45736184290477205
228,158.20677995681763,0,0.9263659119606018,0.16374999284744263,1.0,0.4368925562926701
229,158.872220993042,0,0.6571198105812073,0.3277539014816284,1.0,0.45119721974645344
230,159.53564500808716,0,0.7893219590187073,0.16130430996418,1.0,0.4551679960318974
231,160.20969080924988,0,1.2134648561477661,0.19069696962833405,1.0,0.422135591506958
232,160.88461804389954,0,0.5777075886726379,0.26388195157051086,1.0,0.44287032740456717
233,161.5460398197174,0,0.6498367190361023,0.1668042540550232,1.0,0.42603685174669537
234,162.2077887058258,0,0.6330281496047974,0.2523139715194702,1.0,0.43447212662015644
235,162.87089681625366,0,0.7907572984695435,0.2013397067785263,1.0,0.42028101852961947
236,163.53848576545715,0,0.6898213624954224,0.1629457324743271,1.0,0.4387891249997275
237,164.202250957489,0,0.4677220582962036,0.3476051688194275,1.0,0.4149593157427652
238,164.86718487739563,0,0.7313472628593445,0.21279607713222504,1.0,0.4312297999858856
239,165.54502201080322,0,0.6689847707748413,0.2877292335033417,1.0,0.39928948879241943
240,166.21509099006653,0,0.9226306676864624,0.16364802420139313,1.0,0.40679284930229187
241,166.88057398796082,0,0.8565484285354614,0.33693087100982666,1.0,0.42196360656193327
242,167.5622537136078,0,0.6411528587341309,0.1667652428150177,1.0,0.39519159708704266
243,168.2282009124756,0,1.0940521955490112,0.19717787206172943,1.0,0.3840817255633218
244,168.8936369419098,0,0.6290786862373352,0.247910276055336,1.0,0.38705175689288546
245,169.55972266197205,0,1.0496348142623901,0.16379092633724213,1.0,0.3766777387687138
246,170.2300088405609,0,0.7334960699081421,0.205828458070755,1.0,0.38398426345416475
247,170.8917760848999,0,1.0471323728561401,0.1629946380853653,1.0,0.38912742478506906
248,171.55468082427979,0,0.9311829209327698,0.23378801345825195,1.0,0.3775460422039032
249,172.21880078315735,0,0.6454958915710449,0.40508195757865906,1.0,0.38793241551944185
250,172.87820196151733,0,0.875019907951355,0.24541090428829193,1.0,0.38614129168646677
251,173.53968381881714,0,0.6774174571037292,0.24431286752223969,1.0,0.3872487587588174
252,174.21358275413513,0,0.6093799471855164,0.2057519257068634,1.0,0.37221602882657734
253,174.87342500686646,0,0.5614283680915833,0.2860666513442993,1.0,0.3659989322934832
254,175.53505682945251,0,0.613722562789917,0.17004406452178955,1.0,0.3725434882300241
255,176.1966769695282,0,0.8876278400421143,0.27983424067497253,1.0,0.3666723498276302
256,176.86184573173523,0,0.653045117855072,0.30340591073036194,1.0,0.363826755966459
257,177.5268988609314,0,1.1852613687515259,0.16353081166744232,1.0,0.3619197223867689
258,178.19904804229736,0,0.4314832091331482,0.3317579925060272,1.0,0.3626770419733865
259,178.86104774475098,0,0.7632222771644592,0.16708853840827942,1.0,0.37873831391334534
260,179.52563881874084,0,0.6075354218482971,0.25145062804222107,1.0,0.35156494804791044
261,180.20349287986755,0,0.8987743854522705,0.208288311958313,1.0,0.35704507146562847
262,180.86806893348694,0,0.40305718779563904,0.25285375118255615,1.0,0.35198613149779184
263,181.52721071243286,0,1.0376249551773071,0.242146834731102,1.0,0.3302226109164102
264,182.19672393798828,0,0.6209149360656738,0.2883981764316559,1.0,0.3579654906477247
265,182.86155080795288,0,0.7712529897689819,0.30146142840385437,1.0,0.36193957924842834
266,183.52902793884277,0,0.6671752333641052,0.16893965005874634,1.0,0.34581884316035677
267,184.20228099822998,0,0.6860771775245667,0.21533557772636414,1.0,0.35255959204265047
268,184.86919283866882,0,0.5567207932472229,0.16369323432445526,1.0,0.33927721636635916
269,185.52120995521545,0,0.8472484350204468,0.24280311167240143,1.0,0.3549528292247227
270,186.18541383743286,0,0.7092959880828857,0.19596433639526367,1.0,0.36135057892118183
271,186.85078477859497,0,0.5206655263900757,0.38788169622421265,1.0,0.33446672558784485
272,187.51447200775146,0,0.800076961517334,0.1611180156469345,1.0,0.3303110344069345
273,188.1777937412262,0,0.75737065076828,0.16119824349880219,1.0,0.32888925075531006
274,188.84093284606934,0,0.9889693260192871,0.16767209768295288,1.0,0.3308451345988682
275,189.50817489624023,0,1.0545003414154053,0.16173093020915985,1.0,0.3244842844349997
276,190.17554473876953,0,0.7288760542869568,0.20727811753749847,1.0,0.3563201768057687
277,190.8471577167511,0,0.643562912940979,0.24973508715629578,1.0,0.3379754764693124
278,191.5093638896942,0,0.7670442461967468,0.23729941248893738,1.0,0.35284943665776936
279,192.17282104492188,0,0.7234140634536743,0.1632443517446518,1.0,0.31427592039108276
280,192.83396100997925,0,0.5860241651535034,0.19917462766170502,1.0,0.3052674638373511
281,193.49482083320618,0,0.7916309833526611,0.19641044735908508,1.0,0.28923656046390533
282,194.16652584075928,0,0.8054751753807068,0.16783511638641357,1.0,0.30890901599611553
283,194.8296537399292,0,0.3938489854335785,0.33905819058418274,1.0,0.30906096739428385
284,195.5009307861328,0,0.6082257032394409,0.28568223118782043,1.0,0.31128931045532227
285,196.16332602500916,0,0.7109656929969788,0.23341414332389832,1.0,0.30713601197515217
286,196.8262119293213,0,0.5191640853881836,0.20719943940639496,1.0,0.2886409418923514
287,197.49581694602966,0,0.6049322485923767,0.2068919837474823,1.0,0.3240434229373932
288,198.16425395011902,0,0.5151517391204834,0.2616227865219116,1.0,0.30908615248543875
289,198.82688784599304,0,0.7123702764511108,0.1673734337091446,1.0,0.3005453028849193
290,199.49404382705688,0,0.8584550619125366,0.1700313240289688,1.0,0.29529228806495667
291,200.15898776054382,0,0.8877829909324646,0.32148006558418274,1.0,0.29476177266665865
292,200.817724943161,0,0.6396129131317139,0.16264505684375763,1.0,0.2911346341882433
293,201.49623894691467,0,0.8133856654167175,0.16948667168617249,1.0,0.3121066093444824
294,202.16291785240173,0,0.5963172912597656,0.24616721272468567,1.0,0.2853446198361261
295,202.82905888557434,0,0.8341942429542542,0.18769246339797974,1.0,0.27990514039993286
296,203.5100839138031,0,0.7124020457267761,0.25950887799263,1.0,0.27728819634233204
297,204.1826798915863,0,0.8482714891433716,0.17715336382389069,1.0,0.2682811511414392
298,204.857412815094,0,0.7357594966888428,0.20538996160030365,1.0,0.29127585675035206
299,205.5218858718872,0,0.8620273470878601,0.16645143926143646,1.0,0.2910726155553545
300,206.1954209804535,0,0.6048633456230164,0.34543436765670776,1.0,0.2730582909924643
301,206.85902905464172,0,0.680242657661438,0.20764243602752686,1.0,0.27733762562274933
302,207.52258491516113,0,0.5578282475471497,0.273356556892395,1.0,0.2880857927458627
303,208.1947636604309,0,0.7204115390777588,0.1671055257320404,1.0,0.2706608750990459
304,208.85366487503052,0,0.7368473410606384,0.16553886234760284,1.0,0.2790865876844951
305,209.51914191246033,0,0.7760567665100098,0.16352929174900055,1.0,0.269830727151462
306,210.19297003746033,0,0.9207513928413391,0.16680759191513062,1.0,0.27893184764044626
307,210.86018180847168,0,0.5642786622047424,0.3305142819881439,1.0,0.3053198265177863
308,211.5244448184967,0,0.7561241984367371,0.18481159210205078,1.0,0.2556128906352179
309,212.19450402259827,0,0.6533327102661133,0.22196772694587708,1.0,0.27662206973348347
310,212.8653347492218,0,0.9613003730773926,0.1824425756931305,1.0,0.28053651324340273
311,213.53927183151245,0,0.5952771306037903,0.19978271424770355,1.0,0.27337548562458586
312,214.21919989585876,0,1.0369184017181396,0.17422828078269958,1.0,0.25234588767801014
313,214.89769673347473,0,0.7038260698318481,0.213285431265831,1.0,0.2844009165252958
314,215.58166193962097,0,0.6755256056785583,0.25604626536369324,1.0,0.26977442843573435
315,216.25637292861938,0,0.5327165126800537,0.25899049639701843,1.0,0.26226878804819925
316,216.9264109134674,0,0.3774368464946747,0.24710333347320557,1.0,0.26032606192997526
317,217.59748578071594,0,0.9550493955612183,0.2277459055185318,1.0,0.2579907072441919
318,218.26283764839172,0,0.759032130241394,0.24504300951957703,1.0,0.259170155440058
319,218.926011800766,0,0.36898094415664673,0.25584545731544495,1.0,0.25424345263413023
320,219.5902500152588,0,0.6755983233451843,0.21797224879264832,1.0,0.2608667952673776
321,220.25576877593994,0,0.4935855567455292,0.20722126960754395,1.0,0.2516640956912722
322,220.93481588363647,0,0.7428779602050781,0.16425426304340363,1.0,0.23745939135551453
323,221.5963008403778,0,1.0562753677368164,0.1796410232782364,1.0,0.25237072578498293
324,222.26190972328186,0,0.525768518447876,0.2493710219860077,1.0,0.25492965962205616
325,222.92252588272095,0,0.6929925084114075,0.25867554545402527,1.0,0.2420933140175683
326,223.59080386161804,0,0.5637384057044983,0.22709964215755463,1.0,0.22972641459533147
327,224.26125192642212,0,0.506462037563324,0.23502732813358307,1.0,0.22239909853254045
